Usuario,Anio_semana,Actividad_relativa_p50,Superavit_calorico_p50,HRV_SDNN_p50,Delta_cardiaco_p50,Fecha,Cluster,Cluster_label,PC1,PC2,TSNE1,TSNE2
Usuario_6,2023_W44,0.2141025641025641,29.54372448979592,40.51955,48.25,2023-10-30,1,NO SEDENTARIO,0.9038747980242744,-0.20513368671429622,28.52254,-26.873373
Usuario_6,2023_W45,0.1759259259259259,19.57469387755102,33.0986,50.75,2023-11-06,1,NO SEDENTARIO,0.595614542214369,-1.0040234938570978,20.290483,-32.464912
Usuario_6,2023_W46,0.23499999999999996,26.41670918367347,38.67452916666667,48.5,2023-11-13,1,NO SEDENTARIO,0.9943525668602832,-0.3229327327160545,29.650112,-31.205511
Usuario_6,2023_W47,0.1877804487179487,18.16362244897959,39.6259625,51.5,2023-11-21,1,NO SEDENTARIO,0.5787618804462429,-0.9261343858433597,21.598103,-31.829702
Usuario_6,2023_W48,0.18701388888888887,24.64107142857143,44.979209999999995,48.25,2023-11-27,1,NO SEDENTARIO,0.5028871717813381,-0.4004162111926137,23.024038,-26.15473
Usuario_6,2023_W49,0.2035714285714285,27.55683673469388,43.136300000000006,44.5,2023-12-04,1,NO SEDENTARIO,0.5174509774908137,-0.09867964656658576,24.876818,-26.642086
Usuario_6,2023_W50,0.19027777777777774,27.051632653061226,36.367425,43.5,2023-12-11,1,NO SEDENTARIO,0.45575327167942375,-0.2552367285363921,6.7578998,-36.013126
Usuario_6,2023_W51,0.1476190476190476,24.94719387755102,30.66106,58.0,2023-12-20,1,NO SEDENTARIO,1.0164410293883226,-1.2377769792883215,26.443773,-14.378658
Usuario_6,2023_W52,0.159375,32.30795918367347,31.1538,51.0,2023-12-25,1,NO SEDENTARIO,0.9113949343488424,-0.5702645031677092,21.624008,-18.264355
Usuario_6,2024_W01,0.14358974358974352,4.903801020408164,25.440583333333336,57.25,2024-01-02,1,NO SEDENTARIO,0.4176723665111381,-2.1664550925232238,17.451635,-29.585245
Usuario_6,2024_W02,0.19229166666666664,29.949897959183673,28.532778333333333,51.0,2024-01-08,1,NO SEDENTARIO,1.1047919822176002,-0.6244605623196131,27.027843,-21.608204
Usuario_6,2024_W03,0.1653846153846153,0.2087244897959183,27.30305,48.0,2024-01-15,1,NO SEDENTARIO,-0.13312604721123938,-1.8463959056648187,16.23796,-37.742523
Usuario_6,2024_W04,0.2311111111111111,32.88066326530612,26.563366666666667,62.0,2024-01-25,1,NO SEDENTARIO,2.118969244919285,-0.9165785872654097,30.499672,-20.608652
Usuario_6,2024_W05,0.18,29.268775510204083,48.45485,47.0,2024-01-29,1,NO SEDENTARIO,0.4710626766968536,-0.09938637754830351,24.045504,-24.36769
Usuario_6,2024_W06,0.1754700854700854,15.09173469387755,35.103731249999996,44.375,2024-02-07,1,NO SEDENTARIO,0.06144536877833863,-0.8675019341394583,13.397958,-34.105766
Usuario_6,2024_W07,0.1805555555555555,12.283520408163266,34.9694,51.75,2024-02-12,1,NO SEDENTARIO,0.43569267726105426,-1.3023933195178883,18.577255,-33.623066
Usuario_6,2024_W08,0.1622222222222222,12.208724489795918,33.6813,53.5,2024-02-21,1,NO SEDENTARIO,0.42754921019721487,-1.4655301963100704,17.346058,-31.34161
Usuario_6,2024_W09,0.1708333333333333,15.829897959183674,27.9868,34.5,2024-02-27,1,NO SEDENTARIO,-0.4064559980843003,-0.5565191827002274,-9.423243,-38.70067
Usuario_6,2024_W10,0.1866138763197586,14.347448979591835,31.83428,46.0,2024-03-04,1,NO SEDENTARIO,0.25748581476301824,-1.0054328321889838,14.151046,-34.515263
Usuario_6,2024_W11,0.2177083333333333,32.42964285714286,32.613825,56.0,2024-03-11,1,NO SEDENTARIO,1.5788266254012855,-0.5827220764803434,29.537952,-21.576296
Usuario_6,2024_W12,0.1733333333333333,28.817295918367343,35.0902,44.5,2024-03-20,1,NO SEDENTARIO,0.46971382501131526,-0.3031423451323413,5.1964073,-34.1816
Usuario_6,2024_W13,0.19380341880341875,10.085918367346938,36.37875,49.75,2024-03-28,1,NO SEDENTARIO,0.32408277544833586,-1.2363594342799817,18.306026,-34.907127
Usuario_6,2024_W14,0.15158730158730155,14.026836734693877,31.8371875,52.75,2024-04-01,1,NO SEDENTARIO,0.39458543951780084,-1.4257925959916393,16.7633,-30.754917
Usuario_6,2024_W15,0.1653846153846153,16.36405612244898,28.8119375,53.0,2024-04-08,1,NO SEDENTARIO,0.6196481357080151,-1.3598014235426514,18.400364,-31.76505
Usuario_6,2024_W16,0.1362637362637362,13.184260204081632,32.61423333333333,50.875,2024-04-15,1,NO SEDENTARIO,0.14508439065884943,-1.4074901851507837,15.235924,-29.766312
Usuario_6,2024_W17,0.1476190476190476,15.025255102040816,35.3693,45.5,2024-04-25,1,NO SEDENTARIO,-0.07078489715340541,-0.9988876619065354,11.832553,-27.741888
Usuario_6,2024_W18,0.16602564102564094,12.27612244897959,32.92470625,48.5,2024-04-30,1,NO SEDENTARIO,0.18062168658411892,-1.243549355820377,15.976081,-33.85151
Usuario_6,2024_W19,0.14398692810457508,10.951505102040816,35.456556250000006,53.875,2024-05-07,1,NO SEDENTARIO,0.25941480298581904,-1.5532751551213742,16.577923,-30.288343
Usuario_6,2024_W20,0.1625,12.027602040816328,35.94849583333334,51.0,2024-05-13,1,NO SEDENTARIO,0.24664726225914746,-1.3137415279638938,16.326044,-32.048645
Usuario_6,2024_W21,0.19270833333333331,20.838673469387754,26.421433333333333,53.5,2024-05-20,1,NO SEDENTARIO,1.0067823479869635,-1.1613370266783365,22.799091,-33.372723
Usuario_6,2024_W22,0.1653846153846153,25.658520408163263,32.0863,50.0,2024-05-27,1,NO SEDENTARIO,0.6799135919803097,-0.7675850452181783,18.304577,-21.047737
Usuario_6,2024_W23,0.1314814814814814,16.352295918367346,30.2399,53.0,2024-06-03,1,NO SEDENTARIO,0.3657101742719229,-1.432812153327253,16.03761,-28.904919
Usuario_6,2024_W24,0.17193627450980387,17.052244897959184,32.46212,54.5,2024-06-10,1,NO SEDENTARIO,0.7163113469957112,-1.3026826720602234,19.068867,-31.430912
Usuario_6,2024_W25,0.1653846153846153,24.9575,31.164616666666667,50.0,2024-06-17,1,NO SEDENTARIO,0.672563050977688,-0.8160985532075762,17.98167,-21.061632
Usuario_6,2024_W27,0.1653846153846153,2.7720408163265304,31.82516,46.5,2024-07-01,1,NO SEDENTARIO,-0.20950402548052327,-1.5781762780192152,16.383097,-37.093723
Usuario_6,2024_W28,0.1543589743589743,12.099374999999998,36.2345,41.125,2024-07-08,1,NO SEDENTARIO,-0.37684043468254547,-0.888203208790695,-12.207917,-32.05965
Usuario_6,2024_W29,0.2130952380952381,24.508775510204085,36.2345,47.5,2024-07-15,1,NO SEDENTARIO,0.7660852392575059,-0.4748172589089061,26.438557,-29.844881
Usuario_6,2024_W30,0.08198412698412695,13.836326530612245,41.1490125,46.0,2024-07-22,0,SEDENTARIO,-0.614445610857754,-1.1492036522800257,-5.4687543,-11.366774
Usuario_6,2024_W31,0.1883333333333333,18.874834183673467,32.35713749999999,51.3,2024-07-29,1,NO SEDENTARIO,0.7020267190938458,-1.0359830714902023,20.857603,-32.96361
Usuario_6,2024_W32,0.17222222222222217,16.07436224489796,30.73294166666666,49.0,2024-08-05,1,NO SEDENTARIO,0.3996584782497555,-1.132984281970624,17.065048,-33.44788
Usuario_6,2024_W33,0.1653846153846153,6.014285714285714,31.62955,28.5,2024-08-12,0,SEDENTARIO,-1.139415960371026,-0.6419514090613214,-14.543802,-35.890556
Usuario_6,2024_W34,0.1518518518518518,17.630408163265304,33.6241,47.0,2024-08-19,1,NO SEDENTARIO,0.1492457959892982,-0.9797931387848342,13.003148,-27.581062
Usuario_6,2024_W35,0.1666666666666666,24.68673469387755,33.6241,56.5,2024-08-26,1,NO SEDENTARIO,1.0084344702657693,-1.0631030975482587,26.677816,-16.111923
Usuario_6,2024_W36,0.16425925925925922,18.888137755102044,48.56713333333333,53.5,2024-09-03,1,NO SEDENTARIO,0.4196600227695128,-0.8709202332123098,16.189283,-15.204822
Usuario_6,2024_W37,0.05,3.076989795918367,36.26379,51.5,2024-09-09,1,NO SEDENTARIO,-0.7705701563787556,-2.0442246011300305,0.38034165,-14.968819
Usuario_6,2024_W38,0.15383597883597883,15.67234693877551,36.74775,55.5,2024-09-17,1,NO SEDENTARIO,0.5434021193643532,-1.3711767054053616,17.829264,-30.44406
Usuario_6,2024_W39,0.2154761904761905,23.20688775510204,33.665225,55.0,2024-09-23,1,NO SEDENTARIO,1.2112299136168614,-0.9105045877526274,24.924444,-33.399788
Usuario_6,2024_W40,0.1916666666666666,16.29,37.39533333333333,50.0,2024-09-30,1,NO SEDENTARIO,0.4962987117510202,-0.9722811076634164,21.320004,-32.26455
Usuario_6,2024_W41,0.1928571428571428,28.85857142857143,36.32762,50.0,2024-10-07,1,NO SEDENTARIO,0.9010239816663607,-0.46273331529855904,27.405655,-24.565596
Usuario_6,2024_W42,0.22164351851851843,19.804693877551017,35.44253333333333,52.75,2024-10-14,1,NO SEDENTARIO,0.9948229916588217,-0.8976146953818491,25.389847,-33.06827
Usuario_6,2024_W44,0.1653846153846153,13.35255102040816,33.70535,48.0,2024-10-28,1,NO SEDENTARIO,0.16843278028877667,-1.1617752747171126,15.731279,-33.51314
Usuario_6,2024_W45,0.1564102564102564,28.43831632653061,52.052960000000006,46.0,2024-11-04,1,NO SEDENTARIO,0.17299941297120536,-0.08619937188793945,-5.87962,9.606637
Usuario_6,2024_W46,0.17824519230769226,19.734260204081636,44.478275,49.25,2024-11-11,1,NO SEDENTARIO,0.3591272435856288,-0.6879903273778465,21.835318,-27.014997
Usuario_6,2024_W47,0.2476190476190476,28.069183673469382,37.39846666666667,54.5,2024-11-18,1,NO SEDENTARIO,1.493643111771782,-0.5099317285428413,32.591927,-30.593447
Usuario_6,2024_W48,0.2791666666666667,30.777244897959186,44.88656666666666,48.0,2024-11-25,1,NO SEDENTARIO,1.306577516998597,0.14401539128168517,32.997784,-31.831047
Usuario_6,2024_W49,0.1989850427350427,22.387984693877556,42.280625,46.0,2024-12-02,1,NO SEDENTARIO,0.42836712035390284,-0.4143453941151266,23.665174,-27.597445
Usuario_6,2024_W50,0.1809523809523809,15.968826530612244,33.4133,65.0,2024-12-15,1,NO SEDENTARIO,1.33234065556425,-1.7704216819109109,29.298742,-14.87358
Usuario_6,2024_W51,0.1488888888888888,20.91862244897959,39.512525,50.5,2024-12-16,1,NO SEDENTARIO,0.3403580563489589,-0.8851280046231578,15.913447,-17.067053
Usuario_6,2024_W52,0.14140211640211636,14.482755102040816,34.82257,49.5,2024-12-23,1,NO SEDENTARIO,0.1075751548975832,-1.230378238674823,14.453927,-29.844202
Usuario_6,2025_W01,0.1661111111111111,19.178801020408166,32.29059,48.5,2024-12-31,1,NO SEDENTARIO,0.39972508659247546,-0.9664026736712306,14.906698,-27.214264
Usuario_6,2025_W02,0.16875,30.78683673469388,29.01925,52.5,2025-01-06,1,NO SEDENTARIO,1.0475672195380812,-0.7171021851262727,23.617868,-17.930868
Usuario_6,2025_W03,0.26972222222222225,33.69375,31.82085,50.875,2025-01-13,1,NO SEDENTARIO,1.6915491190493066,-0.16051883203194678,32.13148,-31.813444
Usuario_6,2025_W05,0.1280501089324618,21.565790816326533,42.0168,48.375,2025-01-27,1,NO SEDENTARIO,0.05788634927268442,-0.7739490874361115,12.653657,-17.12236
Usuario_6,2025_W06,0.174074074074074,22.786326530612246,31.02083333333333,61.0,2025-02-03,1,NO SEDENTARIO,1.298544868386401,-1.3755006701214048,28.153656,-14.907406
Usuario_6,2025_W07,0.18559027777777776,32.871275510204086,36.2704125,45.375,2025-02-10,1,NO SEDENTARIO,0.7087074720309725,-0.11060614621926018,26.306923,-25.665802
Usuario_7,2022_W47,0.0777777777777777,12.237758620689656,47.846,38.0,2022-11-23,0,SEDENTARIO,-1.2506618365387168,-0.7331678737860261,-31.080956,-18.792513
Usuario_7,2022_W48,0.1055555555555555,24.05505747126437,53.47825,42.5,2022-11-28,0,SEDENTARIO,-0.5297620762880823,-0.2376065609708889,-13.148111,-9.802733
Usuario_7,2022_W49,0.1166666666666666,20.804310344827588,57.84383333333333,38.5,2022-12-05,0,SEDENTARIO,-0.8469344659595549,-0.07177298366591059,-20.044134,6.691746
Usuario_7,2022_W50,0.0701388888888888,21.67247126436781,62.25686666666667,40.0,2022-12-12,0,SEDENTARIO,-1.1196684629558429,-0.15108556745831014,-26.874182,-1.718186
Usuario_7,2022_W51,0.0777777777777777,24.944885057471264,53.31958333333333,41.5,2022-12-19,0,SEDENTARIO,-0.7478708230727469,-0.24244494457833043,-14.725838,-7.504044
Usuario_7,2022_W52,0.1012820512820512,21.302528735632183,49.98852,44.0,2022-12-26,0,SEDENTARIO,-0.5039058632234621,-0.5052881335224378,-10.929242,-8.662681
Usuario_7,2023_W01,0.0901515151515151,20.865114942528734,50.19152,49.75,2023-01-02,0,SEDENTARIO,-0.2670482110444635,-0.8098202753263728,-5.8583903,-7.077389
Usuario_7,2023_W02,0.1488888888888888,17.638563218390804,41.552,34.0,2023-01-09,0,SEDENTARIO,-0.7347352698877722,-0.24370649324972,-10.318863,-35.36765
Usuario_7,2023_W03,0.2295454545454545,14.98758620689655,24.526475,39.0,2023-01-16,1,NO SEDENTARIO,0.27980210575279396,-0.6877604260718124,0.9252789,-46.6703
Usuario_7,2023_W04,0.075,9.743563218390806,50.4461,34.0,2023-01-23,0,SEDENTARIO,-1.6134362118208745,-0.6138667778572005,-33.10967,-19.316902
Usuario_7,2023_W05,0.274537037037037,15.143678160919539,30.124783333333333,28.375,2023-01-31,1,NO SEDENTARIO,-0.1003201119966255,0.04461590950840272,-0.7841953,-46.28851
Usuario_7,2023_W06,0.1013888888888888,8.257298850574712,44.7639,32.5,2023-02-06,0,SEDENTARIO,-1.4781765299399563,-0.6473884803271381,-30.343412,-22.836094
Usuario_7,2023_W07,0.1666666666666666,16.145689655172415,49.06065,33.5,2023-02-13,0,SEDENTARIO,-0.7998834585827019,-0.07529405324582238,-12.082573,-35.735096
Usuario_7,2023_W08,0.2166666666666666,18.806149425287355,38.204825,33.75,2023-02-20,1,NO SEDENTARIO,-0.19934427481810135,-0.04869709246809341,-1.3390003,-44.302773
Usuario_7,2023_W09,0.1537037037037037,16.338448275862067,43.9821,36.0,2023-02-27,0,SEDENTARIO,-0.6631536186601329,-0.3229180684558577,-11.219291,-34.69667
Usuario_7,2023_W10,0.1935897435897436,17.16045977011494,44.86366666666667,35.0,2023-03-06,0,SEDENTARIO,-0.43576843932318726,-0.1054243852968415,-12.351586,-38.187424
Usuario_7,2023_W11,0.194047619047619,26.56379310344828,48.080825,35.0,2023-03-13,0,SEDENTARIO,-0.1963761009090122,0.3575522240570988,-6.5870795,-41.187595
Usuario_7,2023_W12,0.0989583333333333,15.461724137931034,63.204,39.5,2023-03-20,0,SEDENTARIO,-1.15330128586879,-0.2833498591293463,-23.614094,5.6776257
Usuario_7,2023_W13,0.1592592592592592,10.228505747126436,38.07931428571429,34.25,2023-03-27,0,SEDENTARIO,-0.8214903402744416,-0.6067981677910217,-13.307768,-34.950226
Usuario_7,2023_W14,0.2217948717948717,17.042298850574713,50.43025,36.0,2023-04-03,0,SEDENTARIO,-0.2727678717926073,0.044962009435673855,-12.504666,-39.084373
Usuario_7,2023_W15,0.1197916666666666,14.90574712643678,49.74715,36.5,2023-04-10,0,SEDENTARIO,-0.9968095156178208,-0.38829307741059427,-19.585669,-21.288
Usuario_7,2023_W16,0.1148148148148148,12.870919540229886,43.73493333333334,31.0,2023-04-17,0,SEDENTARIO,-1.3170233939372273,-0.36741916714963363,-30.455235,-23.721142
Usuario_7,2023_W17,0.0933333333333333,12.885459770114943,42.0495,34.5,2023-04-24,0,SEDENTARIO,-1.2377957343068111,-0.6226677906444078,-29.712914,-21.992174
Usuario_7,2023_W18,0.1611111111111111,12.267298850574711,44.44595,30.0,2023-05-01,0,SEDENTARIO,-1.0863488723670462,-0.19405313862788587,-13.018656,-36.326363
Usuario_7,2023_W19,0.15625,16.190517241379307,39.015975,30.5,2023-05-08,0,SEDENTARIO,-0.890486872754018,-0.17849062363279183,-11.008285,-36.49731
Usuario_7,2023_W20,0.1777777777777777,12.035402298850574,43.937025,32.0,2023-05-15,0,SEDENTARIO,-0.857058095458484,-0.25349354464532103,-12.617041,-36.561283
Usuario_7,2023_W21,0.1282051282051282,17.603793103448275,41.0947,35.47,2023-05-22,0,SEDENTARIO,-0.7862996941154393,-0.3825472177779461,-9.862884,-34.152287
Usuario_7,2023_W22,0.1019607843137254,12.367183908045975,34.40795,33.0,2023-05-29,0,SEDENTARIO,-1.1653291769710525,-0.7095045816205723,-28.350227,-24.34235
Usuario_7,2023_W23,0.1645833333333333,12.980977011494254,44.900775,38.0,2023-06-05,0,SEDENTARIO,-0.5895907252765322,-0.5015685593817722,-11.927567,-33.956776
Usuario_7,2023_W24,0.1345238095238095,29.264540229885053,40.8255,32.25,2023-06-12,0,SEDENTARIO,-0.5704075584769518,0.26464616279554287,-6.0077176,-38.263966
Usuario_7,2023_W25,0.1012820512820512,29.921494252873565,38.565775,34.0,2023-06-19,0,SEDENTARIO,-0.6438317532949327,0.06728383807636165,-23.098103,-16.998276
Usuario_7,2023_W26,0.1197916666666666,32.97603448275862,46.92352,35.0,2023-06-26,0,SEDENTARIO,-0.4931621361888338,0.37950627581152163,-25.05975,28.2261
Usuario_7,2023_W27,0.1197916666666666,34.70850574712644,28.860166666666668,36.5,2023-07-03,0,SEDENTARIO,-0.08292063925285237,0.011719040865964342,-12.916998,-23.10377
Usuario_7,2023_W28,0.0896825396825396,20.03379310344828,43.18223333333333,37.5,2023-07-10,0,SEDENTARIO,-0.8915901321030025,-0.44391504916877733,-25.573288,-19.113667
Usuario_7,2023_W29,0.1166666666666666,17.098850574712642,37.458,33.0,2023-07-17,0,SEDENTARIO,-0.967316284951391,-0.403369117371485,-27.670431,-24.025032
Usuario_7,2023_W30,0.0952380952380952,14.515977011494252,44.97865,31.0,2023-07-24,0,SEDENTARIO,-1.4199553503759643,-0.33150957547041515,-31.409678,-23.041964
Usuario_7,2023_W31,0.15583333333333332,36.79008620689655,37.75219166666666,32.0,2023-07-31,0,SEDENTARIO,-0.16476149140768348,0.5925682076305501,-4.2651143,-39.60441
Usuario_7,2023_W32,0.1197916666666666,30.75580459770115,46.81645,31.42,2023-08-07,0,SEDENTARIO,-0.7638236505921062,0.44393023931239656,-24.843666,29.073492
Usuario_7,2023_W33,0.1355555555555555,26.29844827586207,47.3768,34.0,2023-08-14,0,SEDENTARIO,-0.6515083359668589,0.20045275254193484,-23.704197,30.27685
Usuario_7,2023_W34,0.144047619047619,21.70879310344828,43.12365,34.0,2023-08-21,0,SEDENTARIO,-0.6683085482298827,-0.054771928844273274,-8.611552,-34.960526
Usuario_7,2023_W35,0.1477777777777777,22.192126436781606,38.30523333333333,34.5,2023-08-28,0,SEDENTARIO,-0.5269785551745904,-0.14522259105175261,-8.089756,-35.665627
Usuario_7,2023_W36,0.132051282051282,21.44206896551724,53.3129,38.0,2023-09-04,0,SEDENTARIO,-0.6827523122786869,-0.0700407438182457,-18.317305,6.369078
Usuario_7,2023_W37,0.1823529411764705,23.767988505747123,49.609,41.75,2023-09-11,0,SEDENTARIO,0.0025539587509015166,-0.06502511689849966,-4.424467,-29.54302
Usuario_7,2023_W38,0.1425925925925926,17.794482758620692,36.696466666666666,33.75,2023-09-18,0,SEDENTARIO,-0.7143554787026133,-0.34535788314142596,-9.547537,-35.64966
Usuario_7,2023_W39,0.15178571428571425,22.597614942528736,38.85316666666667,32.6392,2023-09-25,0,SEDENTARIO,-0.6020965256831152,-0.02166975059349925,-8.278503,-36.29294
Usuario_7,2023_W40,0.1222222222222222,18.320114942528736,41.987375,28.0,2023-10-02,0,SEDENTARIO,-1.246876640167736,-0.018317237650757948,-31.00773,-24.719961
Usuario_7,2023_W41,0.15,17.53913793103448,44.7515,42.13,2023-10-09,0,SEDENTARIO,-0.3126209952153759,-0.5415341738405226,-7.905791,-28.68342
Usuario_7,2023_W42,0.1666666666666666,15.73505747126437,46.6902,35.5,2023-10-16,0,SEDENTARIO,-0.6620800797795195,-0.23090871178885303,-11.88276,-35.137657
Usuario_7,2023_W43,0.1424242424242424,18.175747126436782,35.6566,36.0,2023-10-23,0,SEDENTARIO,-0.5594376035221698,-0.4518586864661912,-9.379669,-35.019093
Usuario_7,2023_W44,0.1261904761904762,15.202471264367816,42.74266,45.5,2023-10-30,1,NO SEDENTARIO,-0.3230901559379177,-0.9034532767650285,9.902537,-24.50014
Usuario_7,2023_W45,0.1538461538461538,18.842816091954024,38.5287,33.0,2023-11-06,0,SEDENTARIO,-0.6761158716467636,-0.19604606198506316,-9.594572,-36.22069
Usuario_7,2023_W46,0.1197916666666666,10.211091954022988,32.6242,32.0,2023-11-13,0,SEDENTARIO,-1.1389702451464256,-0.7386381819883465,-28.057112,-25.046215
Usuario_7,2023_W47,0.1197916666666666,13.387413793103448,31.511025,36.0,2023-11-20,0,SEDENTARIO,-0.7969406026782635,-0.8068908754844175,-26.846006,-25.25049
Usuario_7,2023_W48,0.125,14.76189655172414,31.8091,37.0,2023-11-27,0,SEDENTARIO,-0.6668824059511214,-0.7719724845278371,-26.556067,-25.404154
Usuario_7,2023_W49,0.1055555555555555,4.679310344827586,38.3652,21.5,2023-12-04,0,SEDENTARIO,-2.0917298697830735,-0.42613567141005165,-33.836254,-24.784487
Usuario_7,2023_W50,0.1027777777777777,16.999885057471264,38.62074,36.25,2023-12-11,0,SEDENTARIO,-0.8967365231338693,-0.5704620998790626,-26.874115,-21.88488
Usuario_7,2023_W51,0.0841666666666666,18.629310344827584,48.357400000000005,37.25,2023-12-18,0,SEDENTARIO,-1.0640816007130929,-0.40132925692190674,-27.630365,-16.094866
Usuario_7,2023_W52,0.1083333333333333,25.21241379310345,41.93476,43.0,2023-12-25,0,SEDENTARIO,-0.2733260416982734,-0.4416877352167645,-12.995518,-16.74104
Usuario_7,2024_W01,0.0923611111111111,21.110632183908045,49.01236,50.0,2024-01-01,0,SEDENTARIO,-0.21242184263869923,-0.8284081215332659,-5.796435,-7.0664816
Usuario_7,2024_W02,0.1027777777777777,24.062873563218396,50.98348333333333,42.0,2024-01-08,0,SEDENTARIO,-0.5396313134056026,-0.2748989246278819,-13.431613,-10.545052
Usuario_7,2024_W03,0.1043478260869565,22.134597701149424,43.33233333333334,37.5,2024-01-15,0,SEDENTARIO,-0.7298551971161039,-0.3084067817032207,-17.842253,-18.564808
Usuario_7,2024_W04,0.1,24.29160919540229,47.8768,44.71,2024-01-22,0,SEDENTARIO,-0.3497383261295447,-0.4589543310835449,-9.796819,-9.710628
Usuario_7,2024_W05,0.0847222222222222,22.151724137931037,60.13388333333333,46.0,2024-01-29,0,SEDENTARIO,-0.6297024674211582,-0.39897808663305573,-14.405122,-1.9338214
Usuario_7,2024_W06,0.0666666666666666,21.91,55.816460000000006,50.0,2024-02-05,0,SEDENTARIO,-0.4665265748124233,-0.7314483380731995,-2.8184898,-6.4099216
Usuario_7,2024_W07,0.0847222222222222,23.00586206896552,55.2874,41.0,2024-02-14,0,SEDENTARIO,-0.8172913170991304,-0.2399753632715903,-15.596661,-7.837727
Usuario_7,2024_W08,0.0798611111111111,19.899425287356323,36.618950000000005,37.0,2024-02-19,0,SEDENTARIO,-0.8927464885064957,-0.5925236791872384,-26.438635,-19.811415
Usuario_7,2024_W09,0.0757575757575757,20.47833333333333,41.38875,39.0,2024-02-26,0,SEDENTARIO,-0.8605458425689166,-0.5712482218185607,-26.55039,-18.313787
Usuario_7,2024_W10,0.1012820512820512,23.672241379310343,47.1022,35.0,2024-03-04,0,SEDENTARIO,-0.9042283800694834,-0.06339450125159418,-21.403627,-17.493126
Usuario_7,2024_W11,0.0977272727272727,19.98155172413793,57.965672,45.5,2024-03-11,0,SEDENTARIO,-0.6023799979607383,-0.4735148895178219,-10.83934,-2.728674
Usuario_7,2024_W12,0.1106666666666666,23.19402298850575,61.48065,40.0,2024-03-18,0,SEDENTARIO,-0.7844819858651652,0.018775316029511088,-18.486382,8.10319
Usuario_7,2024_W13,0.1076388888888889,23.610977011494253,62.29606,44.0,2024-03-25,0,SEDENTARIO,-0.5757449923420614,-0.13463566229470184,-12.27246,3.0698013
Usuario_7,2024_W14,0.1034722222222222,19.86580459770115,49.43115,39.5,2024-04-01,0,SEDENTARIO,-0.7817727589109602,-0.3695708038017427,-16.858187,-15.619196
Usuario_7,2024_W15,0.0878787878787878,21.26448275862069,49.7582,36.0,2024-04-08,0,SEDENTARIO,-1.0515733091506783,-0.19463667409039181,-26.720379,-14.957628
Usuario_7,2024_W16,0.09,22.59293103448276,53.743100000000005,46.0,2024-04-15,0,SEDENTARIO,-0.4840266621638638,-0.49672369455484056,-9.90669,-5.4144845
Usuario_7,2024_W17,0.0986111111111111,22.6498275862069,59.524175,35.75,2024-04-22,0,SEDENTARIO,-1.0974718336839437,0.10900860266005519,-31.952635,1.0503205
Usuario_7,2024_W18,0.0888888888888888,23.33264367816092,45.169514285714286,41.0,2024-04-29,0,SEDENTARIO,-0.6265887654498108,-0.42295325129571826,-13.761896,-14.293705
Usuario_7,2024_W19,0.0916666666666666,22.35614942528736,46.99311666666667,45.0,2024-05-06,0,SEDENTARIO,-0.4354690939770547,-0.5965822319525951,-9.674643,-9.017587
Usuario_7,2024_W20,0.086231884057971,18.831379310344825,56.196525,36.0,2024-05-13,0,SEDENTARIO,-1.2334123070231675,-0.16866487193056068,-30.86685,-0.9528676
Usuario_7,2024_W21,0.0804347826086956,22.466436781609197,67.59423333333332,45.0,2024-05-20,0,SEDENTARIO,-0.8190904864256846,-0.19970355634045933,-16.083635,-0.57531625
Usuario_7,2024_W22,0.1216666666666666,22.234252873563214,55.23526666666667,36.0,2024-05-27,0,SEDENTARIO,-0.8733498712406622,0.06107958765565921,-20.787148,8.132497
Usuario_7,2024_W23,0.1006944444444444,22.009655172413797,36.39035,40.5,2024-06-03,0,SEDENTARIO,-0.4823272225125033,-0.6022292034206069,-14.715864,-19.718054
Usuario_7,2024_W24,0.0971014492753623,23.44028735632184,52.85202,41.0,2024-06-10,0,SEDENTARIO,-0.6827400719170129,-0.23482855424497193,-14.433649,-10.199759
Usuario_7,2024_W25,0.1144927536231884,23.101666666666667,48.17363333333333,39.0,2024-06-17,0,SEDENTARIO,-0.6180784549732912,-0.20412205880099507,-17.891794,-16.737045
Usuario_7,2024_W26,0.08125,23.491954022988505,62.187450000000005,42.0,2024-06-24,0,SEDENTARIO,-0.872920078397192,-0.13197368366434922,-24.94958,-0.37188214
Usuario_7,2024_W27,0.0988095238095238,21.47994252873563,46.3624,36.0,2024-07-01,0,SEDENTARIO,-0.919111556883039,-0.22291177839192264,-21.580807,-18.315815
Usuario_7,2024_W28,0.0891666666666666,22.5435632183908,51.58285,47.0,2024-07-08,0,SEDENTARIO,-0.40143320829301776,-0.5906520307575358,-8.6469,-6.3155613
Usuario_7,2024_W29,0.0969696969696969,23.004885057471263,50.75443333333334,38.0,2024-07-15,0,SEDENTARIO,-0.8370879193355486,-0.16288924026683788,-20.965502,-14.750268
Usuario_7,2024_W30,0.0826388888888888,19.164310344827587,50.75943333333333,34.75,2024-07-22,0,SEDENTARIO,-1.2376930913676505,-0.22210013125477743,-27.474245,-14.963883
Usuario_7,2024_W31,0.0760869565217391,25.31827586206897,35.481515,41.00885,2024-07-29,0,SEDENTARIO,-0.5077902787476921,-0.5788178178265664,-10.463597,-16.148819
Usuario_7,2024_W32,0.0986111111111111,22.931379310344827,45.94734,41.0,2024-08-05,0,SEDENTARIO,-0.583888896724274,-0.39446149392438157,-14.46821,-14.983418
